-2.14 0.34 -9.55 0.2222222222222222
-2.14 0.34 -9.55 0.24074074074074073
-2.14 0.34 -9.55 0.25925925925925924
-2.14 0.34 -9.56 0.2777777777777778
-2.14 0.34 -9.56 0.2962962962962963
-2.14 0.34 -9.56 0.31481481481481477
-2.14 0.34 -9.56 0.33333333333333326
-2.14 0.34 -9.57 0.35185185185185175
-2.14 0.34 -9.57 0.37037037037037024
-2.14 0.34 -9.57 0.38888888888888873
-2.14 0.34 -9.55 0.4074074074074072
-2.14 0.34 -9.55 0.4259259259259257
-2.14 0.34 -9.55 0.4444444444444442
-2.14 0.34 -9.56 0.4629629629629627
-2.14 0.34 -9.56 0.4814814814814812
-2.14 0.34 -9.56 0.49999999999999967
-2.14 0.34 -9.56 0.5185185185185182
-2.14 0.34 -9.55 0.5370370370370366
-2.14 0.34 -9.55 0.5555555555555551
-2.14 0.34 -9.55 0.5740740740740736
-2.15 0.34 -9.57 0.5925925925925921
-2.15 0.34 -9.57 0.6111111111111106
-2.15 0.34 -9.57 0.6296296296296291
-2.15 0.34 -9.57 0.6481481481481476
-2.14 0.33 -9.57 0.6666666666666661
-2.14 0.33 -9.57 0.6851851851851846
-2.14 0.33 -9.57 0.703703703703703
-2.14 0.34 -9.56 0.7222222222222215
-2.14 0.34 -9.56 0.74074074074074
-2.14 0.34 -9.56 0.7592592592592585
-2.14 0.34 -9.56 0.777777777777777
-2.14 0.34 -9.56 0.7962962962962955
-2.14 0.34 -9.56 0.814814814814814
-2.14 0.34 -9.56 0.8333333333333325
-2.14 0.34 -9.55 0.851851851851851
-2.14 0.34 -9.55 0.8703703703703695
-2.14 0.34 -9.55 0.888888888888888
-2.14 0.34 -9.56 0.9074074074074064
-2.14 0.34 -9.56 0.9259259259259249
-2.14 0.34 -9.56 0.9444444444444434
-2.14 0.34 -9.56 0.9629629629629619
-2.14 0.34 -9.56 0.9814814814814804
-2.14 0.34 -9.56 0.9999999999999989
-2.14 0.34 -9.56 1.0185185185185175
-2.14 0.34 -9.56 1.037037037037036
-2.14 0.34 -9.56 1.0555555555555547
-2.14 0.34 -9.56 1.0740740740740733
-2.14 0.34 -9.57 1.092592592592592
-2.14 0.34 -9.57 1.1111111111111105
-2.14 0.34 -9.57 1.129629629629629
-2.14 0.34 -9.57 1.1481481481481477
-2.14 0.34 -9.55 1.1666666666666663
-2.14 0.34 -9.55 1.185185185185185
-2.14 0.34 -9.55 1.2037037037037035
-2.14 0.34 -9.56 1.222222222222222
-2.14 0.34 -9.56 1.2407407407407407
-2.14 0.34 -9.56 1.2592592592592593
-2.14 0.34 -9.56 1.277777777777778
-2.14 0.34 -9.56 1.2962962962962965
-2.14 0.34 -9.56 1.314814814814815
-2.14 0.34 -9.56 1.3333333333333337
-2.14 0.34 -9.56 1.3518518518518523
-2.14 0.34 -9.56 1.370370370370371
-2.14 0.34 -9.56 1.3888888888888895
-2.14 0.34 -9.57 1.407407407407408
-2.14 0.34 -9.57 1.4259259259259267
-2.14 0.34 -9.57 1.4444444444444453
-2.14 0.34 -9.57 1.462962962962964
-2.15 0.34 -9.57 1.4814814814814825
-2.15 0.34 -9.57 1.500000000000001
-2.15 0.34 -9.57 1.5185185185185197
-2.14 0.34 -9.56 1.5370370370370383
-2.14 0.34 -9.56 1.555555555555557
-2.14 0.34 -9.56 1.5740740740740755
-2.14 0.34 -9.57 1.5925925925925941
-2.14 0.34 -9.57 1.6111111111111127
-2.14 0.34 -9.57 1.6296296296296313
-2.14 0.34 -9.57 1.64814814814815
-2.14 0.34 -9.56 1.6666666666666685
-2.14 0.34 -9.56 1.6851851851851871
-2.14 0.34 -9.56 1.7037037037037057
-2.14 0.34 -9.57 1.7222222222222243
-2.14 0.34 -9.57 1.740740740740743
-2.14 0.34 -9.57 1.7592592592592615
-2.14 0.34 -9.57 1.7777777777777801
-2.14 0.34 -9.57 1.7962962962962987
-2.14 0.34 -9.57 1.8148148148148173
-2.14 0.34 -9.57 1.833333333333336
-2.14 0.34 -9.56 1.8518518518518545
-2.14 0.34 -9.56 1.8703703703703731
-2.14 0.34 -9.56 1.8888888888888917
-2.14 0.34 -9.57 1.9074074074074103
-2.14 0.34 -9.57 1.925925925925929
-2.14 0.34 -9.57 1.9444444444444475
-2.14 0.34 -9.57 1.9629629629629661
