0.24 0.42 -10.03 0.777777777777777
0.24 0.42 -10.03 0.7962962962962955
0.24 0.42 -10.03 0.814814814814814
0.24 0.42 -10.03 0.8333333333333325
-0.22 0.11 -9.80 0.851851851851851
-0.22 0.11 -9.80 0.8703703703703695
-0.22 0.11 -9.80 0.888888888888888
0.18 -0.26 -9.77 0.9074074074074064
0.18 -0.26 -9.77 0.9259259259259249
0.18 -0.26 -9.77 0.9444444444444434
0.05 -0.32 -9.88 0.9629629629629619
0.05 -0.32 -9.88 0.9814814814814804
0.05 -0.32 -9.88 0.9999999999999989
0.05 -0.32 -9.88 1.0185185185185175
0.43 -0.47 -9.75 1.037037037037036
0.43 -0.47 -9.75 1.0555555555555547
0.43 -0.47 -9.75 1.0740740740740733
0.56 -0.52 -9.89 1.092592592592592
0.56 -0.52 -9.89 1.1111111111111105
0.56 -0.52 -9.89 1.129629629629629
0.56 -0.52 -9.89 1.1481481481481477
-0.22 -0.28 -9.75 1.1666666666666663
-0.22 -0.28 -9.75 1.185185185185185
-0.22 -0.28 -9.75 1.2037037037037035
0.01 -0.18 -9.92 1.222222222222222
0.01 -0.18 -9.92 1.2407407407407407
0.01 -0.18 -9.92 1.2592592592592593
0.10 0.65 -10.23 1.277777777777778
0.10 0.65 -10.23 1.2962962962962965
0.10 0.65 -10.23 1.314814814814815
0.10 0.65 -10.23 1.3333333333333337
1.04 1.03 -9.36 1.3518518518518523
1.04 1.03 -9.36 1.370370370370371
1.04 1.03 -9.36 1.3888888888888895
1.09 1.12 -9.74 1.407407407407408
1.09 1.12 -9.74 1.4259259259259267
1.09 1.12 -9.74 1.4444444444444453
1.09 1.12 -9.74 1.462962962962964
0.47 1.05 -9.14 1.4814814814814825
0.47 1.05 -9.14 1.500000000000001
0.47 1.05 -9.14 1.5185185185185197
0.09 0.07 -10.35 1.5370370370370383
0.09 0.07 -10.35 1.555555555555557
0.09 0.07 -10.35 1.5740740740740755
0.09 0.07 -10.35 1.5925925925925941
0.25 0.35 -9.80 1.6111111111111127
0.25 0.35 -9.80 1.6296296296296313
0.25 0.35 -9.80 1.64814814814815
-0.09 0.14 -9.82 1.6666666666666685
-0.09 0.14 -9.82 1.6851851851851871
-0.09 0.14 -9.82 1.7037037037037057
-0.09 0.14 -9.82 1.7222222222222243
-0.30 0.25 -9.82 1.740740740740743
-0.30 0.25 -9.82 1.7592592592592615
-0.30 0.25 -9.82 1.7777777777777801
0.06 0.26 -9.84 1.7962962962962987
0.06 0.26 -9.84 1.8148148148148173
0.06 0.26 -9.84 1.833333333333336
-0.16 0.22 -9.82 1.8518518518518545
-0.16 0.22 -9.82 1.8703703703703731
-0.16 0.22 -9.82 1.8888888888888917
-0.16 0.22 -9.82 1.9074074074074103
-0.08 0.29 -9.84 1.925925925925929
-0.08 0.29 -9.84 1.9444444444444475
-0.08 0.29 -9.84 1.9629629629629661
-0.36 0.51 -9.82 1.9814814814814847
-0.36 0.51 -9.82 2.000000000000003
-0.36 0.51 -9.82 2.0185185185185217
-0.36 0.51 -9.82 2.0370370370370403
0.02 0.19 -9.83 2.055555555555559
0.02 0.19 -9.83 2.0740740740740775
0.02 0.19 -9.83 2.092592592592596
-0.12 0.23 -9.83 2.1111111111111147
-0.12 0.23 -9.83 2.1296296296296333
-0.12 0.23 -9.83 2.148148148148152
-0.12 0.23 -9.83 2.1666666666666705
-0.12 0.19 -9.83 2.185185185185189
-0.12 0.19 -9.83 2.2037037037037077
-0.12 0.19 -9.83 2.2222222222222263
-0.08 0.18 -9.84 2.240740740740745
-0.08 0.18 -9.84 2.2592592592592635
-0.08 0.18 -9.84 2.277777777777782
-0.11 0.19 -9.82 2.2962962962963007
-0.11 0.19 -9.82 2.3148148148148193
-0.11 0.19 -9.82 2.333333333333338
-0.11 0.19 -9.82 2.3518518518518565
-0.10 0.17 -9.83 2.370370370370375
-0.10 0.17 -9.83 2.3888888888888937
-0.10 0.17 -9.83 2.4074074074074123
-0.11 0.18 -9.81 2.425925925925931
-0.11 0.18 -9.81 2.4444444444444495
-0.11 0.18 -9.81 2.462962962962968
-0.10 0.18 -9.83 2.4814814814814867
-0.10 0.18 -9.83 2.5000000000000053
-0.10 0.18 -9.83 2.518518518518524
-0.10 0.18 -9.83 2.5370370370370425
-0.10 0.17 -9.82 2.555555555555561
-0.10 0.17 -9.82 2.5740740740740797
-0.10 0.17 -9.82 2.5925925925925983
-0.11 0.17 -9.82 2.611111111111117
-0.11 0.17 -9.82 2.6296296296296355
-0.11 0.17 -9.82 2.648148148148154
-0.11 0.17 -9.82 2.6666666666666727
-0.10 0.16 -9.82 2.6851851851851913
-0.10 0.16 -9.82 2.70370370370371
-0.10 0.16 -9.82 2.7222222222222285
-0.11 0.14 -9.82 2.740740740740747
-0.11 0.14 -9.82 2.7592592592592657
-0.11 0.14 -9.82 2.7777777777777843
-0.11 0.15 -9.81 2.796296296296303
-0.11 0.15 -9.81 2.8148148148148215
-0.11 0.15 -9.81 2.83333333333334
-0.11 0.15 -9.81 2.8518518518518587
-0.10 0.16 -9.82 2.8703703703703773
-0.10 0.16 -9.82 2.888888888888896
-0.10 0.16 -9.82 2.9074074074074145
-0.10 0.16 -9.83 2.925925925925933
-0.10 0.16 -9.83 2.9444444444444517
-0.10 0.16 -9.83 2.9629629629629703
-0.10 0.14 -9.81 2.981481481481489
-0.10 0.14 -9.81 3.0000000000000075
-0.10 0.14 -9.81 3.018518518518526
-0.10 0.14 -9.81 3.0370370370370448
-0.10 0.15 -9.82 3.0555555555555634
-0.10 0.15 -9.82 3.074074074074082
-0.10 0.15 -9.82 3.0925925925926006
-0.10 0.14 -9.82 3.111111111111119
-0.10 0.14 -9.82 3.1296296296296378
-0.10 0.14 -9.82 3.1481481481481564
-0.10 0.14 -9.82 3.166666666666675
-0.10 0.14 -9.82 3.1851851851851936
-0.10 0.14 -9.82 3.203703703703712
-0.10 0.14 -9.82 3.2222222222222308
